,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
1782,52.0,0.3333333333333333,335,21,9,411,0.0,182,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.618782765271083
1783,32.0,0.3333333333333333,660,25,9,226,0.6931471805599453,490,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.7839015438284094
1784,47.0,0.3333333333333333,1210,26,9,604,0.0,91,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0496554439415786
1785,56.0,0.3333333333333333,1693,26,9,238,1.3862943611198906,442,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.3498032525374755
1786,24.0,0.3333333333333333,822,27,9,184,0.0,91,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
1787,28.0,0.6666666666666666,159,14,9,246,0.6931471805599453,420,0.6931471805599453,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.9255807787812478
1788,64.0,0.6666666666666666,5112,19,9,898,1.9459101490553132,137,1.8718021769015913,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,1.9726911717329552
1789,27.0,0.3333333333333333,771,21,9,181,0.0,302,0.9162907318741551,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.9255807787812478
1790,28.0,0.6666666666666666,11862,21,9,549,0.6931471805599453,238,2.0149030205422647,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,1.8229350866965046
1791,37.0,0.3333333333333333,480,22,9,344,0.6931471805599453,182,1.6094379124341003,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1.509249185178668
1792,47.0,0.3333333333333333,1693,22,9,608,0.6931471805599453,92,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,1.1600209167967532
1793,63.0,0.3333333333333333,1495,25,9,389,0.0,195,1.0986122886681098,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0496554439415786
1794,25.0,0.3333333333333333,679,25,9,297,1.6094379124341003,94,1.3862943611198906,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1.5803523315390038
1795,25.0,0.3333333333333333,1868,26,9,259,0.0,103,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.7839015438284094
1796,32.0,0.3333333333333333,1547,26,9,289,0.0,805,1.0986122886681098,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0496554439415786
1797,31.0,0.3333333333333333,3511,6,9,311,0.0,96,0.4054651081081644,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.618782765271083
1798,48.0,0.3333333333333333,973,8,9,319,0.0,134,0.6931471805599453,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7839015438284094
1799,32.0,0.3333333333333333,491,8,9,251,0.6931471805599453,91,1.5040773967762742,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1.4327007339340463
1800,48.0,0.3333333333333333,368,8,9,363,0.6931471805599453,140,1.5040773967762742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.4327007339340463
1801,28.0,0.3333333333333333,326,11,9,450,0.0,231,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.618782765271083
1802,36.0,0.3333333333333333,12264,11,9,285,0.0,182,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1803,67.0,0.3333333333333333,203,11,9,405,0.0,266,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1804,30.0,0.6666666666666666,502,11,9,463,1.0986122886681098,95,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.4327007339340463
1805,24.0,0.3333333333333333,1809,11,9,165,0.0,95,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1806,31.0,0.6666666666666666,4328,12,9,203,1.3862943611198906,165,2.0794415416798357,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.9726911717329552
1807,25.0,0.3333333333333333,1857,12,9,187,0.0,91,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.7089815427703619
1808,36.0,0.6666666666666666,2646,13,9,169,0.0,182,1.791759469228055,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.5803523315390038
1809,62.0,0.6666666666666666,6,13,9,216,0.0,183,1.0986122886681098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1.0496554439415786
1810,29.0,0.6666666666666666,1579,13,9,190,0.0,92,1.252762968495368,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.1600209167967532
1811,26.0,0.3333333333333333,2007,13,9,194,0.0,92,1.252762968495368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.1600209167967532
1812,38.0,0.6666666666666666,413,13,9,252,0.6931471805599453,183,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0496554439415786
1813,59.0,0.3333333333333333,1,14,9,585,0.0,182,1.252762968495368,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1814,51.0,0.6666666666666666,469,14,9,491,0.0,182,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1815,27.0,0.3333333333333333,643,14,9,301,0.0,93,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0.618782765271083
1816,60.0,0.3333333333333333,514,15,9,187,0.6931471805599453,213,1.791759469228055,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.6467336971777973
1817,42.0,0.3333333333333333,1289,15,9,1176,1.0986122886681098,92,1.3862943611198906,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1.4327007339340463
1818,47.0,0.3333333333333333,3676,18,9,567,0.0,95,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1819,43.0,0.6666666666666666,0,18,9,464,0.0,94,0.6931471805599453,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1820,22.0,0.6666666666666666,104,18,9,509,0.0,185,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,0.9255807787812478
1821,49.0,0.3333333333333333,1946,19,9,192,0.0,95,0.4054651081081644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1822,42.0,0.3333333333333333,1519,19,9,230,0.0,92,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1823,44.0,0.6666666666666666,1090,20,9,178,1.3862943611198906,93,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.509249185178668
1824,29.0,0.3333333333333333,1925,21,9,150,1.0986122886681098,149,1.252762968495368,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.3498032525374755
1825,52.0,0.3333333333333333,371,21,9,453,0.0,183,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,0.9255807787812478
1826,54.0,0.6666666666666666,5475,21,9,1032,0.0,91,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0496554439415786
1827,37.0,0.6666666666666666,203,21,9,759,0.0,90,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1828,77.0,0.3333333333333333,820,21,9,330,0.6931471805599453,181,1.0986122886681098,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1829,34.0,0.3333333333333333,1279,21,9,339,1.0986122886681098,91,1.791759469228055,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,1.7089815427703619
1830,59.0,0.3333333333333333,496,22,9,738,1.0986122886681098,183,0.4054651081081644,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1831,29.0,0.6666666666666666,455,22,9,542,1.3862943611198906,148,0.9162907318741551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.2594075112140366
1832,38.0,0.6666666666666666,536,22,9,234,0.0,92,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,0.618782765271083
1833,33.0,0.6666666666666666,146,22,9,380,0.0,91,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1834,61.0,0.6666666666666666,10861,25,9,225,0.0,91,1.252762968495368,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1835,30.0,0.6666666666666666,985,25,9,304,0.0,94,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.7839015438284094
1836,74.0,0.3333333333333333,935,25,9,400,0.0,173,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1837,31.0,0.3333333333333333,410,25,9,182,0.0,185,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.618782765271083
1838,33.0,0.3333333333333333,51,25,9,253,0.0,284,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,0.9255807787812478
1839,78.0,0.3333333333333333,1780,25,9,211,0.6931471805599453,185,1.5040773967762742,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.4327007339340463
1840,26.0,0.6666666666666666,222,26,9,318,0.0,120,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1841,54.0,0.6666666666666666,876,27,9,269,1.0986122886681098,541,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1842,46.0,0.3333333333333333,3308,27,9,171,0.0,91,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1843,70.0,0.3333333333333333,0,27,9,258,0.0,92,1.252762968495368,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1844,71.0,0.3333333333333333,1696,6,9,486,0.0,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1845,33.0,0.6666666666666666,1278,6,9,649,0.0,-1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1846,47.0,0.6666666666666666,1011,6,9,808,0.0,-1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1847,26.0,0.6666666666666666,3466,6,9,275,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1848,22.0,0.3333333333333333,372,6,9,218,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1849,34.0,0.6666666666666666,549,6,9,1246,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1850,32.0,0.3333333333333333,1102,8,9,194,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1851,34.0,0.3333333333333333,247,8,9,401,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.618782765271083
1852,27.0,0.6666666666666666,346,11,9,212,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1853,27.0,0.3333333333333333,279,12,9,323,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1854,34.0,0.3333333333333333,159,18,9,252,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,0.4209009162380037
1855,64.0,0.3333333333333333,466,18,9,526,0.0,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0.4209009162380037
1856,39.0,0.3333333333333333,728,18,9,222,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0.4209009162380037
1857,27.0,0.6666666666666666,107,18,9,767,1.0986122886681098,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1858,36.0,0.6666666666666666,521,20,9,347,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,0.7839015438284094
1859,48.0,0.3333333333333333,50,21,9,419,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,0.4209009162380037
1860,63.0,0.6666666666666666,791,21,9,212,0.6931471805599453,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1861,25.0,0.3333333333333333,325,22,9,716,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1862,43.0,0.6666666666666666,2081,22,9,554,1.0986122886681098,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.7839015438284094
1863,27.0,0.0,232,26,9,701,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.618782765271083
1864,40.0,0.6666666666666666,858,26,9,202,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.618782765271083
1865,47.0,0.6666666666666666,0,27,9,508,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1866,32.0,0.3333333333333333,200,1,8,729,0.0,29,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1867,31.0,0.3333333333333333,-205,1,8,481,0.0,579,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.618782765271083
1868,48.0,0.3333333333333333,1819,2,8,1440,0.0,458,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.618782765271083
1869,52.0,0.3333333333333333,1708,6,8,310,0.0,75,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0496554439415786
1870,48.0,0.6666666666666666,0,6,8,194,0.6931471805599453,125,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1.3498032525374755
1871,32.0,0.3333333333333333,390,6,8,440,0.0,280,0.4054651081081644,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.618782765271083
1872,84.0,0.6666666666666666,4761,9,8,1405,0.0,92,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1873,33.0,0.3333333333333333,2066,9,8,305,0.0,749,0.6931471805599453,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,0.7839015438284094
1874,28.0,0.6666666666666666,5741,10,8,1042,1.6094379124341003,200,0.9162907318741551,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.3498032525374755
1875,25.0,0.3333333333333333,486,13,8,273,1.0986122886681098,199,1.0986122886681098,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.2594075112140366
1876,72.0,0.0,2321,14,8,221,0.6931471805599453,64,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.767580613530896
1877,41.0,0.3333333333333333,3138,14,8,409,0.0,398,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.618782765271083
1878,75.0,0.0,1765,14,8,808,0.0,187,1.0986122886681098,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1.0496554439415786
1879,35.0,0.3333333333333333,262,15,8,331,0.0,75,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.2594075112140366
1880,38.0,0.6666666666666666,1477,15,8,385,1.0986122886681098,769,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0496554439415786
1881,29.0,0.6666666666666666,247,16,8,143,0.6931471805599453,587,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0496554439415786
1882,60.0,0.3333333333333333,975,16,8,303,0.0,792,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.618782765271083
1883,31.0,0.6666666666666666,4951,17,8,285,1.0986122886681098,81,0.9162907318741551,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.1600209167967532
1884,37.0,0.6666666666666666,488,17,8,328,0.0,854,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.7839015438284094
1885,41.0,0.3333333333333333,1819,22,8,397,0.0,371,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1886,43.0,0.3333333333333333,0,23,8,183,0.6931471805599453,184,2.0149030205422647,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,1.8229350866965046
1887,31.0,0.3333333333333333,243,23,8,305,0.6931471805599453,842,0.4054651081081644,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.7839015438284094
1888,29.0,0.3333333333333333,1055,23,8,427,0.0,603,0.4054651081081644,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.618782765271083
1889,32.0,0.3333333333333333,2093,24,8,224,0.6931471805599453,444,0.4054651081081644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
1890,34.0,0.6666666666666666,589,1,8,300,0.0,44,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.9255807787812478
1891,62.0,0.3333333333333333,1128,2,8,236,0.0,290,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.9255807787812478
1892,38.0,0.6666666666666666,630,2,8,362,0.0,388,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.9255807787812478
1893,43.0,0.3333333333333333,1707,6,8,369,1.0986122886681098,504,1.252762968495368,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,1.3498032525374755
1894,33.0,0.3333333333333333,329,6,8,224,0.0,145,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.7839015438284094
1895,26.0,0.3333333333333333,1105,6,8,415,0.0,297,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,0.9255807787812478
1896,32.0,0.0,1644,7,8,492,1.0986122886681098,102,1.252762968495368,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.3498032525374755
1897,37.0,0.6666666666666666,1189,13,8,323,2.1972245773362196,199,1.0986122886681098,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1.7089815427703619
1898,61.0,0.0,2580,16,8,270,1.0986122886681098,202,1.5040773967762742,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.509249185178668
1899,58.0,0.3333333333333333,2986,16,8,414,0.0,91,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.1600209167967532
1900,67.0,0.3333333333333333,2048,16,8,452,1.6094379124341003,195,1.0986122886681098,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.4327007339340463
1901,41.0,0.6666666666666666,0,17,8,294,1.3862943611198906,63,1.8718021769015913,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.8229350866965046
1902,35.0,0.3333333333333333,303,24,8,173,0.6931471805599453,190,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1.6467336971777973
1903,81.0,0.0,949,27,8,188,0.6931471805599453,280,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.7839015438284094
1904,60.0,0.6666666666666666,315,1,8,840,0.0,183,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1905,28.0,0.3333333333333333,-46,1,8,199,0.0,92,2.0794415416798357,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.8229350866965046
1906,55.0,0.3333333333333333,8304,1,8,193,0.0,92,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1907,37.0,0.6666666666666666,1113,1,8,265,0.6931471805599453,183,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1908,33.0,0.6666666666666666,272,1,8,293,0.6931471805599453,92,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.0496554439415786
1909,75.0,0.0,1413,1,8,532,0.6931471805599453,188,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1910,27.0,0.6666666666666666,1075,2,8,529,0.6931471805599453,184,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1911,41.0,0.6666666666666666,7968,2,8,404,0.0,184,1.0986122886681098,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1.0496554439415786
1912,25.0,0.3333333333333333,154,2,8,382,0.0,183,0.9162907318741551,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1913,27.0,0.6666666666666666,5169,3,8,431,0.0,466,0.9162907318741551,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9255807787812478
1914,49.0,0.6666666666666666,228,3,8,252,0.6931471805599453,93,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9255807787812478
1915,39.0,0.3333333333333333,91,3,8,213,0.0,185,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.618782765271083
1916,43.0,0.3333333333333333,4945,3,8,219,1.0986122886681098,185,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,1.0496554439415786
1917,65.0,0.3333333333333333,952,6,8,255,0.0,96,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1918,37.0,0.3333333333333333,52,6,8,908,0.0,185,1.7047480922384253,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.509249185178668
1919,37.0,0.6666666666666666,6771,7,8,337,0.0,186,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1920,51.0,0.6666666666666666,151,8,8,638,0.0,427,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9255807787812478
1921,38.0,0.3333333333333333,0,8,8,210,0.0,92,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,0.9255807787812478
1922,34.0,0.6666666666666666,2240,8,8,220,0.6931471805599453,184,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0496554439415786
1923,60.0,0.3333333333333333,957,8,8,246,0.0,184,0.9162907318741551,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1924,36.0,0.6666666666666666,2161,8,8,708,0.6931471805599453,183,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.2594075112140366
1925,46.0,0.3333333333333333,1527,8,8,358,1.0986122886681098,184,0.4054651081081644,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1926,80.0,0.3333333333333333,8304,8,8,606,1.0986122886681098,91,2.0149030205422647,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,1.8753854927398752
1927,39.0,0.6666666666666666,494,9,8,216,0.0,183,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1928,62.0,0.3333333333333333,2801,9,8,261,0.0,183,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,0.618782765271083
1929,37.0,0.3333333333333333,1978,9,8,404,0.0,182,0.4054651081081644,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
